id,title,genres,price,image,steam_page,developer,publisher,release_date
1181720,Labirint,Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1181720/header.jpg?t=1572340095,https://store.steampowered.com/app/1181720,Sergey Melnikov,Sergey Melnikov,Unrealeased
1182470,reky,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1182470/header.jpg?t=1572877949,https://store.steampowered.com/app/1182470,beyondthosehills,beyondthosehills,Unrealeased
1182250,Q Moe Link Up / Q萌连连看,Casual/Indie/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/1182250/header.jpg?t=1572580047,https://store.steampowered.com/app/1182250,Link Girl,Youxicehuahuisuo,Unrealeased
1182210,Space electrician,Action/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1182210/header.jpg?t=1571998502,https://store.steampowered.com/app/1182210,High and Wide,Bitclock Studio,Unrealeased
1182830,QT,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1182830/header.jpg?t=1572524987,https://store.steampowered.com/app/1182830,Happy Snake,Happy Snake Games,Unrealeased
1182820,Miracle Calamity Homeostasis,Adventure/Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1182820/header.jpg?t=1572152003,https://store.steampowered.com/app/1182820,Team RUVN,derevotyan,Unrealeased
1182760,Starlight,Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1182760/header.jpg?t=1572343570,https://store.steampowered.com/app/1182760,Bambuseae Games,Bambuseae Games,Unrealeased
1182690,A Dark World: The Glowing City,RPG,,https://steamcdn-a.akamaihd.net/steam/apps/1182690/header.jpg?t=1572496889,https://store.steampowered.com/app/1182690,Kipsaim(Mike) Delgado,Kipsaim(Mike) Delgado,Unrealeased
1182670,Haunted Hotel: Room 18 Collector's Edition,Adventure/Casual,$12.59,https://steamcdn-a.akamaihd.net/steam/apps/1182670/header.jpg?t=1572630084,https://store.steampowered.com/app/1182670,Elephant Games,Big Fish Games,"Nov 1, 2019"
1183320,Bundle Kitt,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1183320/header.jpg?t=1571966984,https://store.steampowered.com/app/1183320,James Earl Cox III,James Earl Cox III,Unrealeased
1183270,Cirrata,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1183270/header.jpg?t=1573031502,https://store.steampowered.com/app/1183270,Aaron Ingersoll,Aaron Ingersoll,Unrealeased
1183240,Image Compressor,Design & Illustration/Photo Editing/Utilities/Web Publishing,,https://steamcdn-a.akamaihd.net/steam/apps/1183240/header.jpg?t=1572475990,https://store.steampowered.com/app/1183240,Software Utility,Software Utility,Unrealeased
1183230,A Pirate's Pleasure,Adventure/Casual/Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/1183230/header.jpg?t=1572376358,https://store.steampowered.com/app/1183230,Heart's Choice,Heart's Choice,Unrealeased
1183210,Through The Unknown,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1183210/header.jpg?t=1572533656,https://store.steampowered.com/app/1183210,Cozy Cloud Productions,Cozy Cloud Productions,Unrealeased
1183030,Layers of Fear VR,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1183030/header.jpg?t=1572533670,https://store.steampowered.com/app/1183030,Incuvo S.A.,Bloober Team SA,Unrealeased
1183010,Listeria Wars,Indie/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1183010/header.jpg?t=1572104048,https://store.steampowered.com/app/1183010,Rubel Games,Rubel Games,Unrealeased
1183670,Angry Zombies,Casual/Indie/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/1183670/header.jpg?t=1572867178,https://store.steampowered.com/app/1183670,Studio Inward,Studio Inward,Unrealeased
1183600,King rocket,Action/Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1183600/header.jpg?t=1572772809,https://store.steampowered.com/app/1183600,Kefir build,Bitlock Studio,Unrealeased
1183560,GO HEROES,Adventure/Casual/Indie/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1183560/header.jpg?t=1572983298,https://store.steampowered.com/app/1183560,happyland.games,happyland.games,Unrealeased
1183480,Bonsai Castles,Indie/Simulation/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1183480/header.jpg?t=1572513566,https://store.steampowered.com/app/1183480,Hyakuren Soft,Hyakuren Soft,Unrealeased
1184330,探险与魔法,Adventure/Casual/Free to Play/RPG/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1184330/header.jpg?t=1572487338,https://store.steampowered.com/app/1184330,西安新秀时代科技有限公司,西安新秀时代科技有限公司,Unrealeased
1184300,Hand And Stone,Action/Adventure/Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/1184300/header.jpg?t=1572606008,https://store.steampowered.com/app/1184300,Vinn Entertainment,Hase Games,Unrealeased
1184230,Cross Border VR,Adventure/Indie/RPG/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/1184230/header.jpg?t=1572603411,https://store.steampowered.com/app/1184230,KR,KR,Unrealeased
1184210,Fragile,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1184210/header.jpg?t=1572495429,https://store.steampowered.com/app/1184210,Beer Night Studios,Beer Night Studios,Unrealeased
1184110,刀锋突袭,Casual,,https://steamcdn-a.akamaihd.net/steam/apps/1184110/header.jpg?t=1572658949,https://store.steampowered.com/app/1184110,tianhong,tianhong,Unrealeased
1184040,D1896,Action/Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1184040/header.jpg?t=1572652578,https://store.steampowered.com/app/1184040,Arkhouse Telegraph,Arkhouse Telegnosis,Unrealeased
1184020,SuperGrind RPG,RPG,,https://steamcdn-a.akamaihd.net/steam/apps/1184020/header.jpg?t=1572201600,https://store.steampowered.com/app/1184020,Alessandra Mercante,Alessandra Mercante,Unrealeased
1183980,Escape from the Lostmoon,Action/Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1183980/header.jpg?t=1572499381,https://store.steampowered.com/app/1183980,Sergei Shevyrev,Sergei Shevyrev ,Unrealeased
1184810,Mainframe Defenders,Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1184810/header.jpg?t=1572579537,https://store.steampowered.com/app/1184810,Old Byte Apps,Mega9Pixel,Unrealeased
1184700,Whispered Secrets: Dreadful Beauty Collector's Edition,Adventure/Casual,,https://steamcdn-a.akamaihd.net/steam/apps/1184700/header.jpg?t=1573065205,https://store.steampowered.com/app/1184700,Grandma Studios,Big Fish Games,Unrealeased
1184640,Hide and Secret: The Lost World,Adventure/Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1184640/header.jpg?t=1572414357,https://store.steampowered.com/app/1184640,Anarchy Enterprises,Pixel After Pixel,Unrealeased
1184600,The Sentinel,Action/Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1184600/header.jpg?t=1572798209,https://store.steampowered.com/app/1184600,Skeleton,Studio Skeleton,Unrealeased
1184570,Last Neighbor,Action/Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1184570/header.jpg?t=1572910018,https://store.steampowered.com/app/1184570,TrerPlay,TrerPlay,Unrealeased
1184420,天降锦鲤 ~ My Lucky Koi,Adventure/Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/1184420/header.jpg?t=1572924282,https://store.steampowered.com/app/1184420,V.P. TEAM,33ParadoX&igstore,Unrealeased
1185230,Choose for ME,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1185230/header.jpg?t=1572644353,https://store.steampowered.com/app/1185230,uut games,uut games,Unrealeased
1185000,Bloody trains,Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/1185000/header.jpg?t=1572974092,https://store.steampowered.com/app/1185000,Marginal act,Marginal act,Unrealeased
1185520,Hentai Crush: Love Rhythm,Casual/Indie/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/1185520/header.jpg?t=1573014635,https://store.steampowered.com/app/1185520,Triple-S,Mature Games,Unrealeased
1185390,How to Become a Ninja: Part 1,Action/Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1185390/header.jpg?t=1572709246,https://store.steampowered.com/app/1185390,Pixel vs Pixel,Pixel vs Pixel,Unrealeased
1185290,Cahertis,Adventure/Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/1185290/header.jpg?t=1572647166,https://store.steampowered.com/app/1185290,RedPhial Games,RedPhial Games,Unrealeased
1185730,Lovely Hentai,Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1185730/header.jpg?t=1572419139,https://store.steampowered.com/app/1185730,Snkl Studio,Snkl Studio,Unrealeased
1186310,Mailbox,Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1186310/header.jpg?t=1572668784,https://store.steampowered.com/app/1186310,S'Games,Lucky Games,Unrealeased
1186300,Into The Maze,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1186300/header.jpg?t=1572651303,https://store.steampowered.com/app/1186300,Indistinct Chatter,Indistinct Chatter,Unrealeased
1186080,The Adventures of Willow and Ash,Action/Adventure/Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1186080/header.jpg?t=1572560768,https://store.steampowered.com/app/1186080,Joe Nevells,Joe Nevells,Unrealeased
1186720,The Cruxis Sword,RPG,,https://steamcdn-a.akamaihd.net/steam/apps/1186720/header.jpg?t=1572984844,https://store.steampowered.com/app/1186720,Daydream Studios,Daydream Studios,Unrealeased
1186670,Fateless,Action,,https://steamcdn-a.akamaihd.net/steam/apps/1186670/header.jpg?t=1572634679,https://store.steampowered.com/app/1186670,Dimitri Lozovoy,Dimitri Lozovoy,Unrealeased
1186640,Pumpkin Jack,Action/Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1186640/header.jpg?t=1572570462,https://store.steampowered.com/app/1186640,Nicolas Meyssonnier,Nicolas Meyssonnier,Unrealeased
1186510,Land of Ngoto,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1186510/header.jpg?t=1572971652,https://store.steampowered.com/app/1186510,Marc Oesigmann,Marc Oesigmann,Unrealeased
1186320,Catch The Ball 3,Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1186320/header.jpg?t=1572935479,https://store.steampowered.com/app/1186320,Real Gamer Studio,Real Gamer Studio,Unrealeased
958750,Re-O-Ri,Free to Play/Indie/Strategy/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/958750/header.jpg?t=1572503655,https://store.steampowered.com/app/958750,Get Out Games,Get Out Games,Unrealeased
958740,Heretic Operative,RPG/Strategy,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/958740/header.jpg?t=1567481102,https://store.steampowered.com/app/958740,C Prompt Games,C Prompt Games,"Feb 18, 2019"
958690,The Sky Climber,Casual/Indie,$1.99,https://steamcdn-a.akamaihd.net/steam/apps/958690/header.jpg?t=1542044712,https://store.steampowered.com/app/958690,Tormentor,Tormentor,"Nov 9, 2018"
958680,Self-knowledge VR,Casual/Free to Play/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/958680/header.jpg?t=1547051304,https://store.steampowered.com/app/958680,Aerolito,Aerolito,"Jan 9, 2019"
958650,Strange Encounter,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/958650/header.jpg?t=1541795997,https://store.steampowered.com/app/958650,OfficialCH,OfficialCH,"Nov 9, 2018"
958640,Super Turbo Sudoku,Casual,,https://steamcdn-a.akamaihd.net/steam/apps/958640/header.jpg?t=1569426556,https://store.steampowered.com/app/958640,Evil Chicken,Evil Chicken,"Nov 2, 2018"
958510,Assault on Hyperion Base,Action/Free to Play/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/958510/header.jpg?t=1542036996,https://store.steampowered.com/app/958510,Julian Stables,Julian Stables,"Nov 12, 2018"
958490,Titan shield,RPG/Strategy,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/958490/header.jpg?t=1558535503,https://store.steampowered.com/app/958490,Strok applications,Strok applications,"May 20, 2019"
958480,Seed of the Dead,Action/Casual/Indie,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/958480/header.jpg?t=1571038354,https://store.steampowered.com/app/958480,TeamKRAMA,Eroge Japan,"Dec 14, 2018"
958440,Hard Karma,Action/Free to Play/Indie/Massively Multiplayer/RPG/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/958440/header.jpg?t=1555437237,https://store.steampowered.com/app/958440,PetriDevs,PetriDevs,Unrealeased
958360,Silver Child,Action/Adventure/Indie,$0.99,https://steamcdn-a.akamaihd.net/steam/apps/958360/header.jpg?t=1541452043,https://store.steampowered.com/app/958360,Nemanja Milosevic,Nemanja Milosevic,"Oct 30, 2018"
958320,A Front Too Far: Normandy,Action/Adventure/Indie/RPG/Strategy,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/958320/header.jpg?t=1556458982,https://store.steampowered.com/app/958320,Marco Amadei,Corvostudio di Amadei Marco,"Dec 20, 2018"
958310,Evolo.SpiderSim,Indie/Strategy,$0.99,https://steamcdn-a.akamaihd.net/steam/apps/958310/header.jpg?t=1539850402,https://store.steampowered.com/app/958310,OurLastSpring,Metal Fox,"Oct 18, 2018"
958300,Cute Girls 可爱的女孩,Action/Adventure/Casual/Free to Play/Indie/Massively Multiplayer/Racing/RPG/Simulation/Sports/Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/958300/header.jpg?t=1540206100,https://store.steampowered.com/app/958300,Dance studio mix,Dance studio mix,"Oct 21, 2018"
958290,U.F.O,Action/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/958290/header.jpg?t=1566371845,https://store.steampowered.com/app/958290,Rage Hog,Rage Hog,Unrealeased
958280,Float Night,Adventure/Indie/Simulation,$1.99,https://steamcdn-a.akamaihd.net/steam/apps/958280/header.jpg?t=1567369677,https://store.steampowered.com/app/958280,Meng Games,Meng Games,"Nov 9, 2018"
959220,Country Desert Simulator,Action/Adventure/Casual/Free to Play/Simulation/Strategy/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/959220/header.jpg?t=1572612402,https://store.steampowered.com/app/959220,Benjamin Zekavica,Benjamin Zekavica,Unrealeased
959210,The Return: Survival,Action/Indie/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/959210/header.jpg?t=1566993651,https://store.steampowered.com/app/959210,Crowvisuals,Crowvisuals,Unrealeased
959200,Battleships and Carriers - WW2 Battleship Game,Casual/Indie/Simulation/Strategy,$8.15,https://steamcdn-a.akamaihd.net/steam/apps/959200/header.jpg?t=1571863646,https://store.steampowered.com/app/959200,Light Strategy Series,SLS,"Nov 15, 2018"
959170,John:Condemned,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/959170/header.jpg?t=1540976902,https://store.steampowered.com/app/959170,Blue Commands,Blue Commands,"Oct 31, 2018"
959130,Dandy & Randy,Action/Adventure/Casual/Indie,$8.99,https://steamcdn-a.akamaihd.net/steam/apps/959130/header.jpg?t=1568799879,https://store.steampowered.com/app/959130,Asteristic Game Studio,Forever Entertainment S. A.,"Sep 2, 2019"
959090,WayDown,Action/Indie,$2.99,https://steamcdn-a.akamaihd.net/steam/apps/959090/header.jpg?t=1565024129,https://store.steampowered.com/app/959090,CakeNeq Games,CakeNeq Games,"Nov 5, 2018"
959080,Unsung Warriors - Prologue,Action/Adventure/Free to Play/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/959080/header.jpg?t=1572619416,https://store.steampowered.com/app/959080,Osarion,Osarion,"Jan 15, 2019"
959050,Bound Up & Squirming!,Action/Adventure/Casual/Indie/Simulation,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/959050/header.jpg?t=1570411209,https://store.steampowered.com/app/959050,Stegersaurus Software Inc.,Stegersaurus Software Inc.,"Apr 25, 2019"
959030,Zombie Cubes,Action/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/959030/header.jpg?t=1540884622,https://store.steampowered.com/app/959030,MayoNinja Games,MayoNinja Games,"Oct 30, 2018"
959020,You Shall Not Break!,Casual/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/959020/header.jpg?t=1560115731,https://store.steampowered.com/app/959020,Evistoria Games,Evistoria Games,"Dec 6, 2018"
958990,Blokin,Casual/Indie,$2.99,https://steamcdn-a.akamaihd.net/steam/apps/958990/header.jpg?t=1542058676,https://store.steampowered.com/app/958990,Fluffy Menace,Fluffy Menace,"Nov 12, 2018"
958980,Pang and Bang,Casual,$1.99,https://steamcdn-a.akamaihd.net/steam/apps/958980/header.jpg?t=1540456638,https://store.steampowered.com/app/958980,HeHeHe! Productions,HeHeHe! Productions,"Oct 25, 2018"
958960,Darwin's Test,Action/Adventure/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/958960/header.jpg?t=1567178359,https://store.steampowered.com/app/958960,Wolfalone Studio,Wolfalone Studio,"Dec 7, 2018"
958930,Ricky Recharge,Action/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/958930/header.jpg?t=1566999508,https://store.steampowered.com/app/958930,John Buise,John Buise,Unrealeased
958910,AR-K: END GAME,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/958910/header.jpg?t=1569233393,https://store.steampowered.com/app/958910,GATO STUDIO,GATO STUDIO,Unrealeased
958900,BATTLE X Arcade,Action,$25.00,https://steamcdn-a.akamaihd.net/steam/apps/958900/header.jpg?t=1543990825,https://store.steampowered.com/app/958900,"Naviworks Co.,Ltd.","Naviworks Co.,Ltd.","Oct 25, 2018"
958880,Nick Bounty and the Dame with the Blue Chewed Shoe,Adventure/Casual,,https://steamcdn-a.akamaihd.net/steam/apps/958880/header.jpg?t=1539887766,https://store.steampowered.com/app/958880,Pinhead Games,Pinhead Games,Unrealeased
958800,Lapse,Action/Adventure/Indie/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/958800/header.jpg?t=1543543459,https://store.steampowered.com/app/958800,Meant,Meant,Unrealeased
958790,Big Breezy Boat - Relaxing Sailing,Casual/Simulation/Sports,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/958790/header.jpg?t=1566731116,https://store.steampowered.com/app/958790,MarineVerse,MarineVerse,"Oct 23, 2018"
959750,A Book of Beasts and Buddies,Adventure/Casual/Free to Play/Indie/RPG/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/959750/header.jpg?t=1552019426,https://store.steampowered.com/app/959750,Squiddershins,Squiddershins,"Nov 14, 2018"
959730,Spider Lander,Action/Casual/Indie,$0.99,https://steamcdn-a.akamaihd.net/steam/apps/959730/header.jpg?t=1542914762,https://store.steampowered.com/app/959730,Lee Fuller,Lee Fuller,"Nov 15, 2018"
959710,the earth is a better person than me,Indie,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/959710/header.jpg?t=1553185573,https://store.steampowered.com/app/959710,Kara Stone,Kara Stone,"Nov 7, 2018"
959700,Chuckie Egg 2017 Challenges,Action/Indie,$2.99,https://steamcdn-a.akamaihd.net/steam/apps/959700/header.jpg?t=1542389110,https://store.steampowered.com/app/959700,"Downsideup Games, Inc.","Downsideup Games, Inc.","Nov 15, 2018"
959690,YAWS - Yet Another Wave Shooter,Action,,https://steamcdn-a.akamaihd.net/steam/apps/959690/header.jpg?t=1570431541,https://store.steampowered.com/app/959690,Dennis M. Heine,Dennis M. Heine,Unrealeased
959590,Super Keepy Ups,Casual/Indie/Sports,$1.99,https://steamcdn-a.akamaihd.net/steam/apps/959590/header.jpg?t=1550600877,https://store.steampowered.com/app/959590,Infinite Beta Games,Infinite Beta Games,"Dec 14, 2018"
959540,Devil's Toy,Adventure/Casual/Indie,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/959540/header.jpg?t=1543293616,https://store.steampowered.com/app/959540,Blueplant Entertainment,Blueplant Entertainment,"Nov 6, 2018"
959510,Master Pool,Casual/Sports/Early Access,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/959510/header.jpg?t=1548022706,https://store.steampowered.com/app/959510,Midi Creations,Midi Creations,"Nov 7, 2018"
959500,Cute Puzzle,Casual/Free to Play/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/959500/header.jpg?t=1566451065,https://store.steampowered.com/app/959500,WhiteCute,WhiteCute,"Nov 1, 2018"
959480,Run Fairy,Action/Casual/Indie,$0.49,https://steamcdn-a.akamaihd.net/steam/apps/959480/header.jpg?t=1571990540,https://store.steampowered.com/app/959480,hallunazigames,,"Oct 24, 2018"
959440,Blockz VS Ballz,Action/Casual/Indie,$0.49,https://steamcdn-a.akamaihd.net/steam/apps/959440/header.jpg?t=1571990007,https://store.steampowered.com/app/959440,hallunazigames,,"Oct 24, 2018"
959410,The Endless Empty,Adventure/Indie/RPG,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/959410/header.jpg?t=1572751519,https://store.steampowered.com/app/959410,Erik Sheader-Smith,Erik Sheader-Smith,"Nov 3, 2018"
959400,Save Thine Kingdom,Action/Adventure/Casual/Indie/RPG,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/959400/header.jpg?t=1551776248,https://store.steampowered.com/app/959400,Primarch Interactive,Primarch Interactive,"Mar 5, 2019"
959380,War in Space,Action/Casual/Indie,$1.99,https://steamcdn-a.akamaihd.net/steam/apps/959380/header.jpg?t=1541158102,https://store.steampowered.com/app/959380,Meadrisker,Meadrisker,"Nov 2, 2018"
959350,Sengoku Neet,Adventure/Casual/Indie/RPG/Simulation/Strategy,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/959350/header.jpg?t=1550131248,https://store.steampowered.com/app/959350,JaxyCreate,JaxyCreate,"Feb 14, 2019"
959340,Deconstruction Lab,Action/Indie/RPG/Early Access,$0.99,https://steamcdn-a.akamaihd.net/steam/apps/959340/header.jpg?t=1541763629,https://store.steampowered.com/app/959340,Sch.Black plastic,Sch.Black plastic,"Nov 2, 2018"
959260,Aspect,Action/Adventure/Indie,$1.99,https://steamcdn-a.akamaihd.net/steam/apps/959260/header.jpg?t=1543929922,https://store.steampowered.com/app/959260,Myrrh creative,Myrrh creative,"Dec 4, 2018"
960150,Rending Sky,Action/Adventure/Indie/RPG/Early Access,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/960150/header.jpg?t=1551281998,https://store.steampowered.com/app/960150,Luohua Studio,Luohua Studio,"Feb 27, 2019"
960140,Flower Design Ⅱ,Casual/Indie/Simulation/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/960140/header.jpg?t=1569740397,https://store.steampowered.com/app/960140,guojun pan,guojun pan,Unrealeased
960130,Galaxity Beta,Free to Play/Indie/Massively Multiplayer,,https://steamcdn-a.akamaihd.net/steam/apps/960130/header.jpg?t=1549850512,https://store.steampowered.com/app/960130,"MAMMOSSIX Co., Ltd.","MAMMOSSIX Co., Ltd.","Nov 12, 2018"
960090,Bloons TD 6,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/960090/header.jpg?t=1572951469,https://store.steampowered.com/app/960090,Ninja Kiwi,Ninja Kiwi,"Dec 17, 2018"
960040,Clash of Chefs VR,Casual/Indie/Simulation/Early Access,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/960040/header.jpg?t=1560864947,https://store.steampowered.com/app/960040,Flat Hill Games,Flat Hill Games,"Nov 16, 2018"
960030,Deca,Indie/Early Access,$10.99,https://steamcdn-a.akamaihd.net/steam/apps/960030/header.jpg?t=1545442775,https://store.steampowered.com/app/960030,Jorge Diaz Alcaraz,Jorge Diaz Alcaraz,"Dec 20, 2018"
959930,Duality,Indie/Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/959930/header.jpg?t=1559092422,https://store.steampowered.com/app/959930,Essency Studios,Winning Streak Entertainment,"Dec 21, 2018"
959920,VR Curling,Indie/Sports,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/959920/header.jpg?t=1547846689,https://store.steampowered.com/app/959920,Brian Macumber,Brian Macumber,"Jan 18, 2019"
959880,Dungeon Town,Adventure/Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/959880/header.jpg?t=1571411643,https://store.steampowered.com/app/959880,Circle Meimitei,Kagura Games,Unrealeased
959870,The Monster,Adventure/Casual/Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/959870/header.jpg?t=1541329039,https://store.steampowered.com/app/959870,不公开,0Cube,"Oct 26, 2018"
959850,American Patriots: The Swamp Fox,Action,$5.99,https://steamcdn-a.akamaihd.net/steam/apps/959850/header.jpg?t=1549724670,https://store.steampowered.com/app/959850,Cult Software,Cult Software,"Oct 31, 2018"
959830,Navalny: Posledniy miting,Action/Adventure/Indie/Simulation,$0.99,https://steamcdn-a.akamaihd.net/steam/apps/959830/header.jpg?t=1572374888,https://store.steampowered.com/app/959830,GOSDEP USA,Petro Poroshenko & company,"Nov 16, 2018"
959800,TIRELESS: Prepare For The Adrenaline,Action/Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/959800/header.jpg?t=1569319910,https://store.steampowered.com/app/959800,The Cyber Clan,The Cyber Clan,Unrealeased
959770,Moe: The Boundary of Reality,Action/Adventure/Indie/Early Access,$8.99,https://steamcdn-a.akamaihd.net/steam/apps/959770/header.jpg?t=1567875049,https://store.steampowered.com/app/959770,TimeTravel_1,TimeTravel_1,"Jan 31, 2019"
959760,Play Room 0g,Action/Adventure/Casual/Indie,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/959760/header.jpg?t=1542777649,https://store.steampowered.com/app/959760,Jonathan L Clark,Jonathan L Clark,"Oct 29, 2018"
960550,Distress: A Choice-Driven Sci-Fi Adventure,Adventure/Casual/Indie/RPG,$5.99,https://steamcdn-a.akamaihd.net/steam/apps/960550/header.jpg?t=1572300814,https://store.steampowered.com/app/960550,Light Machine,Light Machine,"Nov 6, 2018"
960420,Hello Neighbor: Hide and Seek,Action/Adventure,,https://steamcdn-a.akamaihd.net/steam/apps/960420/header.jpg?t=1572259835,https://store.steampowered.com/app/960420,Dynamic Pixels,tinyBuild,Unrealeased
960360,Yuzi Lims: Hentai,Casual/Indie,$0.99,https://steamcdn-a.akamaihd.net/steam/apps/960360/header.jpg?t=1570881941,https://store.steampowered.com/app/960360,Snkl Studio,Snkl Studio,"Oct 30, 2018"
960340,YUNA: Sugar hearts and Love,Action/Adventure/Casual/Indie,$5.99,https://steamcdn-a.akamaihd.net/steam/apps/960340/header.jpg?t=1563197031,https://store.steampowered.com/app/960340,PIxelssoftworks,PIxelssoftworks,"Feb 16, 2019"
960330,Dark Gnome,Action/Casual/Free to Play/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/960330/header.jpg?t=1561530650,https://store.steampowered.com/app/960330,upjers,upjers,"Mar 18, 2019"
960320,Ego Hearts,Free to Play/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/960320/header.jpg?t=1551118610,https://store.steampowered.com/app/960320,Ironic Title Studio,Ironic Title Studio,"Feb 1, 2019"
960280,Tank Bung,Action/Casual/Indie,$0.49,https://steamcdn-a.akamaihd.net/steam/apps/960280/header.jpg?t=1571992858,https://store.steampowered.com/app/960280,,"Oct 26, 2018"
960270,Dafen Oil Painting Village: An Immersive Reality,Casual/Free to Play/Indie/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/960270/header.jpg?t=1542311833,https://store.steampowered.com/app/960270,Jeremy Kirshbaum,SixerVR,"Nov 15, 2018"
960240,Stunt Kite Party,Action/Indie/Sports,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/960240/header.jpg?t=1572515925,https://store.steampowered.com/app/960240,HandyGames,HandyGames,"Jun 7, 2019"
960200,One Night 2: The Beyond,Adventure/Indie,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/960200/header.jpg?t=1544760708,https://store.steampowered.com/app/960200,Dark Gaia Studios,Dark Gaia Studios,"Nov 29, 2018"
